gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,msgarch_prob_0,msgarch_vol_0,msgarch_vol_1,msgarch_cond_vol
221616,2020-06,0.01668177819868711,258440211846.84482,0.08451301990221939,0.2927616887434474,0.983218341526975,0.08781611166437056,0.37735476558694697,0.09985943267523684
221616,2020-07,-0.01578399210837649,254393018044.34036,0.08453270208757872,0.2928298698335401,0.9787859127692614,0.08287178711481989,0.37734672809181696,0.09870524822421274
221616,2020-08,0.012928727845728058,257703349215.30447,0.08473712523121597,0.2935380123755854,0.9854994275275833,0.07909095769700956,0.3774026754188769,0.09071951192925262
221616,2020-09,-0.00952673619187135,255259934754.124,0.08482875049646146,0.29385541160490974,0.9832233043179459,0.07571075064278424,0.37733601271546496,0.08958046147664522
221616,2020-10,-0.026769179498232563,248517483314.13104,0.08490964759715197,0.2941356473820717,0.9609052233326035,0.07313434579030115,0.3773648793893164,0.10347362647499155
221616,2020-11,0.04456412494531734,259842927483.7708,0.08504947262511024,0.29462001548725864,0.9361761891088616,0.07176684856663672,0.3775000644022494,0.11797055696451045
221616,2020-12,0.017885823045371257,264532243230.4436,0.02134146105650868,0.0739289897152512,0.9858525306770582,0.07107480801380144,0.3775759284097126,0.08364851747750063
221616,2021-01,0.024760039408790506,271163832409.30185,0.02284875311720415,0.07915040257719069,0.9811858645002931,0.06936669786620586,0.3773535104914131,0.08602477278624704
221616,2021-02,0.005750538947320845,272727662712.7261,0.022269573016885646,0.07714406385622172,0.9880214718080271,0.06820395073041972,0.37738648239847095,0.07938542743414614
221616,2021-03,0.036580118481941516,282888787472.76666,0.018295516881778898,0.06337752957995033,0.960445707388274,0.066965649566774,0.37732730752244137,0.09969252185255861
221616,2021-04,-0.019912620045583227,277311444576.9078,0.01776342763076381,0.06153431834611153,0.9733557505707007,0.06685180799874407,0.3774829581927564,0.09025916000142889
221616,2021-05,0.016902370242140863,282038501983.8228,0.01766118536487481,0.0611801407477101,0.9863541805900408,0.06649669699913796,0.3774359335043891,0.07940671280556717
221616,2021-06,0.013738448138430505,285940012299.2598,0.016669509883328187,0.05774487611039193,0.9873560669967754,0.06573729453580197,0.37734834158670594,0.07789187707816689
221616,2021-07,-0.005060446477260515,284496683196.2269,0.01704141762144781,0.05903320230669434,0.9865358319812564,0.06508727446533977,0.3773374937235505,0.07807938796580391
221616,2021-08,0.008419174441528513,286902021674.1941,0.017037918740181776,0.0590210818264495,0.9884703531016854,0.06462746054957268,0.37734584474010724,0.07596221294038746
221616,2021-09,0.003438530493837016,287890241062.03064,0.016745377541807827,0.05800768938866797,0.9885640164327204,0.06416767425377196,0.37732810363806046,0.07548919230934986
221616,2021-10,-0.023204107409416933,281286913431.58234,0.017105590402911448,0.05925550334261042,0.963576468884755,0.06380740331177645,0.37732757035094416,0.09544071797923699
221616,2021-11,-0.008650757664490687,278864063363.2949,0.01763493727674575,0.06108921470322795,0.9851862185481534,0.06430708524574723,0.37746381028380716,0.07864344845569007
221616,2021-12,0.012757970796250835,282444594530.2973,0.015950707965752563,0.0552548732267541,0.9878769194423637,0.06410446447670401,0.3773619056429944,0.07606520232590055
221616,2022-01,0.04489454384070626,295413759916.0827,0.0205609683778889,0.07122528376664124,0.9067544018333974,0.0638000557639891,0.37733520550860083,0.13025888565822114
221616,2022-02,-0.011922953830048265,291912469634.6231,0.021631707248543356,0.0749344320178661,0.9837452535496024,0.06495065159375307,0.3775785063943303,0.08042003230701487
221616,2022-03,0.014590491333621431,296202839181.08887,0.0223005633026008,0.07725141735502117,0.9872986576633165,0.0647019816457523,0.37738022115088465,0.07708467057373025
221616,2022-04,0.008911970359718881,298854387816.2372,0.02237396908367598,0.07750570243980415,0.9884734505359171,0.06429255840254296,0.3773401749417145,0.07567762180368735
221616,2022-05,0.02371491162458036,306026398893.01666,0.022232250884000136,0.07701477619541264,0.9821602466885746,0.06390942321400724,0.3773285244997663,0.080941439909906
221616,2022-06,-0.006806024809529558,303950647450.42395,0.022665382170128225,0.07851518698325564,0.9859804730105898,0.06390661313434941,0.377379882642655,0.07761055140338072
221616,2022-07,-0.008211405085080354,301465004834.1844,0.022662825115345432,0.07850632908565258,0.9851921403855896,0.06374701121727,0.3773529351152198,0.07817976530791797
221616,2022-08,0.0028724245016387715,302332185159.2174,0.02258374124361987,0.07823237451787672,0.9886401212062842,0.06365820819479537,0.3773587589584291,0.07499317060908868
