gvkey,month_year,asset_return_monthly,asset_value,asset_volatility,garch_volatility,garch_omega,garch_alpha,garch_beta
221244,2014-09,0.024800971858398965,19170470811.513577,0.050458252391864834,0.05227631389857968,0.35679935767137444,0.0,0.9939884931058159
221244,2014-10,-0.013094214524679,18921084873.918766,0.051249751855067714,0.052460123965075406,0.35679935767137444,0.0,0.9939884931058159
221244,2014-11,0.06890086360249253,20270725783.94266,0.05200374242594977,0.05264219302843886,0.35679935767137444,0.0,0.9939884931058159
221244,2014-12,-0.07363409772695402,18831738564.627533,0.051977762033038666,0.05282254567681047,0.35679935767137444,0.0,0.9939884931058159
221244,2015-01,0.08361339480479812,20474026088.432587,0.053343680298580415,0.05300120595584197,0.35679935767137444,0.0,0.9939884931058159
221244,2015-02,0.08099265075460876,22201274862.62836,0.054162127765322574,0.05317819738583993,0.35679935767137444,0.0,0.9939884931058159
221244,2015-03,0.03950167166414263,23095813911.137424,0.05317618601684722,0.0533535429782058,0.35679935767137444,0.0,0.9939884931058159
221244,2015-04,-0.0023424937892690357,23041775427.608837,0.05451676467539464,0.053527265251207566,0.35679935767137444,0.0,0.9939884931058159
221244,2015-05,-0.017258680249040478,22647516771.35094,0.055099443712945936,0.05369938624511637,0.35679935767137444,0.0,0.9939884931058159
221244,2015-06,-0.026957201343615882,22045158524.97999,0.055814339822844776,0.05386992753673916,0.35679935767137444,0.0,0.9939884931058159
221244,2015-07,0.05374816779614804,23262466399.29537,0.046615260234372166,0.054038910253376746,0.35679935767137444,0.0,0.9939884931058159
221244,2015-08,-0.0722283221093012,21641501899.812836,0.04706157285186717,0.05420635508623542,0.35679935767137444,0.0,0.9939884931058159
221244,2015-09,0.049901612036693264,22748847106.595444,0.04793589712371256,0.05437228230331768,0.35679935767137444,0.0,0.9939884931058159
221244,2015-10,0.08417947165101652,24746744354.51572,0.04685166926026602,0.054536711761817284,0.35679935767137444,0.0,0.9939884931058159
221244,2015-11,0.0816106712118763,26851041515.259678,0.04978370505511575,0.05469966292004173,0.35679935767137444,0.0,0.9939884931058159
221244,2015-12,-0.013118509799396083,26501096262.776417,0.04965205462920012,0.054861154848884125,0.35679935767137444,0.0,0.9939884931058159
221244,2016-01,0.0758239101458741,28588656426.07614,0.05162802780388428,0.05502120624286544,0.35679935767137444,0.0,0.9939884931058159
221244,2016-02,0.025297882651868383,29321114659.76251,0.05340679671371601,0.05517983543076666,0.35679935767137444,0.0,0.9939884931058159
221244,2016-03,0.031893782021837846,30271348629.045063,0.05367843905781486,0.055337060385869635,0.35679935767137444,0.0,0.9939884931058159
221244,2016-04,0.06423369099333555,32279597243.479115,0.05386034138146311,0.055492898735824026,0.35679935767137444,0.0,0.9939884931058159
221244,2016-05,0.01639985696132012,32813342733.129936,0.053885686988739905,0.05564736777215737,0.35679935767137444,0.0,0.9939884931058159
221244,2016-06,0.08143348218794996,35597261313.595085,0.05441608572382788,0.05580048445944366,0.35679935767137444,0.0,0.9939884931058159
221244,2016-07,0.10221665955684421,39428360423.20809,0.05463726621140725,0.05595226544414588,0.35679935767137444,0.0,0.9939884931058159
221244,2016-08,0.011589263331110539,39887964165.120476,0.05337918863126793,0.056102727063146327,0.35679935767137444,0.0,0.9939884931058159
221244,2016-09,0.028713329302977316,41049881849.97241,0.052666614936562606,0.05625188535197845,0.35679935767137444,0.0,0.9939884931058159
221244,2016-10,-0.026311077081956315,39983900300.889946,0.05375118992414926,0.05639975605277292,0.35679935767137444,0.0,0.9939884931058159
