gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,regime_0_prob,regime_1_prob,sigma2_0,sigma2_1
214881,2024-05,0.0014871557982020754,1021777253665.1559,0.023681815946891886,0.08203621687102321,0.9782149600733414,0.021785039926658537,0.0004944402794963378,0.005180249201359358
214881,2024-06,-0.009816363117098464,1011796186158.5203,0.02342745434758889,0.08115508244404868,0.9735716557021946,0.02642834429780522,0.0004944402794963378,0.005180249201359358
214881,2024-07,-0.0012093405820074552,1010573319550.0238,0.024545622333172663,0.08502852996890475,0.9774223966065266,0.022577603393473346,0.0004944402794963378,0.005180249201359358
214881,2024-08,-0.013141071791701452,997380178868.7523,0.02503496632039443,0.08672366726539762,0.971086432333891,0.02891356766610895,0.0004944402794963378,0.005180249201359358
214881,2024-09,-0.004310639984889925,993090085157.4008,0.025510863522108015,0.08837222353049319,0.9765801716015159,0.023419828398484156,0.0004944402794963378,0.005180249201359358
214881,2024-10,0.019232403524722975,1012374442267.2823,0.02604882643401545,0.09023578172251595,0.9726863159345,0.027313684065500148,0.0004944402794963378,0.005180249201359358
214881,2024-11,-0.004230505816485212,1008100632862.6746,0.026237899783189588,0.09089075101676959,0.9765211251428032,0.023478874857196803,0.0004944402794963378,0.005180249201359358
214881,2024-12,-0.010018411806114279,998051487868.4673,0.024364882915299348,0.08440243025953074,0.9746992064417901,0.025300793558209782,0.0004944402794963378,0.005180249201359358
220833,2010-08,-0.007973347134768306,87376274162.05508,0.014025155352878136,0.04858456331046307,0.947624211024038,0.05237578897596474,0.0004879193168694191,0.004792938034232252
220833,2010-09,0.008668161655259821,88136957933.32126,0.014215493652704319,0.049243914522313526,0.9684252111332389,0.03157478886676384,0.0004879193168694191,0.004792938034232252
220833,2010-10,0.004847039724243822,88565198280.16887,0.013972282896532854,0.04840140774904108,0.961859253704052,0.03814074629595056,0.0004879193168694191,0.004792938034232252
220833,2010-11,-0.015470904778393668,87205559074.14508,0.01430522782587177,0.04955476281651595,0.9075012906689087,0.09249870933109394,0.0004879193168694191,0.004792938034232252
220833,2010-12,0.0018112513289155736,87363653389.956,0.013998689882716242,0.04849288423252988,0.771682959833124,0.2283170401668787,0.0004879193168694191,0.004792938034232252
220833,2011-01,0.08960693641165624,95553496887.03383,0.02280531713189787,0.0789999359103361,0.07190586518037549,0.928094134819627,0.0004879193168694191,0.004792938034232252
220833,2011-02,-0.00205989167482274,95356869619.25864,0.022831688947599366,0.07909129055970178,0.777310363959536,0.22268963604046643,0.0004879193168694191,0.004792938034232252
220833,2011-03,-0.005323209098689502,94850613711.76717,0.022930278894328804,0.07943281615340357,0.9294845751465672,0.07051542485343519,0.0004879193168694191,0.004792938034232252
220833,2011-04,0.001735787784832137,95015397221.65985,0.022917308612031013,0.079387885777547,0.9669120811682508,0.03308791883175172,0.0004879193168694191,0.004792938034232252
220833,2011-05,0.016554578313011388,96601428877.16216,0.02272177337626209,0.07871053185150353,0.9734928966902351,0.02650710330976736,0.0004879193168694191,0.004792938034232252
