gvkey,month_year,asset_value,liabilities_total,risk_free_rate,log_asset_debt_ratio,merton_pd_garch,d2_garch,volatility_garch,merton_pd_regime,d2_regime,volatility_regime,merton_pd_msgarch,d2_msgarch,volatility_msgarch
132740,2022-08,43553258651.90167,11968.0,0.012495000000000001,15.107258662762986,0.0,48.71102148267686,0.3094142682559598,0.0,51.768676238883046,0.29124449532303337,0.0,40.788522650814926,0.369017209599086
132740,2022-09,41361152306.15613,11968.0,0.022330000000000003,15.055616226944526,0.0,49.957452802597814,0.3009095163006922,0.0,51.68441563520946,0.29091228109110795,0.0,61.57597568569154,0.2443824020675827
132740,2022-10,43835291368.771965,11968.0,0.026293999999999998,15.113713368694194,0.0,52.05967124603343,0.2900124682209312,0.0,51.9037673762972,0.2908787341053679,0.0,51.402692241302,0.2936981974065542
132740,2022-11,52796882531.29149,11968.0,0.028283,15.2997262827333,0.0,55.14043445519364,0.2772841055065337,0.0,52.356466291054325,0.29194850988507065,0.0,61.93028450366659,0.2470116523303574
132740,2022-12,48739520901.40618,11968.0,0.030181,15.219764355201093,0.0,47.258214932105275,0.3215997930432475,0.0,52.15952256624951,0.29155640310529635,6.248943786400773e-309,37.55318832317213,0.4039169925132825
132740,2023-01,54005417199.45668,11395.0,0.033370000000000004,15.371420255307793,0.0,48.70649519621304,0.3152576774790586,0.0,52.83852940848508,0.29074473074966867,0.0,49.515187424295064,0.3101411363244198
132740,2023-02,54767324005.53043,11395.0,0.035336,15.385429634105263,0.0,49.596356362919266,0.3099568223471136,0.0,53.08485613579138,0.2897022438887113,0.0,52.238917846975546,0.2943674975683524
132740,2023-03,60194063447.60426,11395.0,0.036466,15.479909628891567,0.0,53.403290387014565,0.2897648009479224,0.0,53.303020923442965,0.2903069338825367,0.0,61.572813473875705,0.2514868484609215
132740,2023-04,53947626729.59598,11395.0,0.037437,15.370349595819595,0.0,53.612327413031196,0.2866264157185365,0.0,52.802893286915406,0.2909963112390622,0.0,54.29017571556579,0.2830663763115134
132740,2023-05,56317977570.77492,11395.0,0.038618,15.413349696861827,0.0,51.47039748045968,0.2993403225293731,0.0,53.32693180847598,0.288976199311885,0.0,52.33334327051109,0.2944322217408321
132740,2023-06,60291626628.594604,11395.0,0.040073,15.481529127476875,0.0,54.76092806422427,0.2827132280276354,0.0,53.61907990714869,0.28870185341116816,0.0,57.98906190349363,0.2670494042667775
132740,2023-07,63168740473.48572,11395.0,0.04149,15.528145461296894,0.0,56.81441921499154,0.2733859771805769,0.0,53.64449051706405,0.2894564343502195,0.0,63.73764423009456,0.2438106058553658
